{276110,-958760}
{532032,-209615}
{-391081,980289}
{727975,-851000}
{361308,-667723}
{968203,-642372}
{-141241,272327}
{-726663,-737553}
{-849242,554155}
{-958150,-685661}
{-212033,270975}
{422766,230220}
{-835990,-545827}
{308755,-371392}
{-473891,-527375}
{-653126,-204985}
{987907,920641}
{-41408,813785}
{790750,230449}
{725234,-34588}
{877111,-883914}
{768613,672860}
{936023,-961556}
{502162,128514}
{962679,473122}
{173955,776028}
{890165,-696720}
{985645,695120}
{311722,-85619}
{871337,-359836}
{-995714,915007}
{-43429,-24941}
{-611175,-10193}
{784969,-268333}
{311197,809031}
{214859,678097}
{601683,-162413}
{559194,-798878}
{-880639,-571281}
{794403,448674}
{-612784,227705}
{-763589,-109884}
{498090,890127}
{-941564,-795029}
{-368938,-53264}
{998191,-1538}
{-121523,-839896}
{-206040,358502}
{747438,-253575}
{637744,-104310}
{-319372,885783}
{599659,841181}
{-156752,-415228}
{-302084,-70771}
{-26583,376531}
{-199236,569947}
{-358239,-494698}
{-186980,-168815}
{630445,-804286}
{-772408,-235699}
{576909,602602}
{-586192,339598}
{584040,363898}
{488161,-766949}
{-757366,879382}
{-897654,487696}
{-139793,795201}
{-455947,-841360}
{-718825,467347}
{-635834,954790}
{560073,40148}
{771031,450132}
{587242,-509740}
{-414709,-568492}
{-807917,466702}
{-431590,852217}
{-789022,973930}
{645008,-681728}
{765906,290313}
{47471,-583832}
{106957,-675108}
{-609507,76167}
{-125791,-718285}
{-887930,707796}
{-890065,620306}
{647443,-777152}
{542409,950286}
{-363408,-261593}
{-146188,-510531}
{180299,691618}
{-166566,-863472}
{498904,-249946}
{289990,479539}
{209284,-869282}
{361153,-860074}
{872183,-713427}
{576866,292566}
{847655,581755}
{-431085,587216}
{-53491,874456}
{-262912,317913}
{-129183,742389}
{-525260,-251896}
{-242627,-452813}
{-226279,576658}
{-285060,-606654}
{-640637,-683133}
{-586530,-556108}
{-430081,-840138}
{-579715,-86599}
{703488,-539417}
{340817,-765608}
{774607,-678028}
{537676,-812811}
{34050,-390939}
{572031,988522}
{-858067,561376}
{929684,579756}
{-23469,579286}
{148400,-968381}
{-242656,19671}
{-449589,995643}
{328426,-622719}
{370626,421068}
{476897,-703474}
{667418,-558251}
{920901,-573672}
{-37927,-29305}
{-706960,97913}
{399958,677187}
{998636,-665840}
{-948144,-634953}
{587851,350119}
{-140154,-464655}
{-82904,-648854}
{-98878,-401414}
{-764135,-480886}
{-111381,410976}
{-494976,997778}
{-682222,-386658}
{-489656,562341}
{682146,209364}
{-583822,-404381}
{-573376,525537}
{823622,-20101}
{201493,82018}
{-544891,658087}
{-749524,52684}
{337020,-387489}
{679019,302714}
{492069,-982541}
{-31389,439953}
{-32999,827012}
{409631,449461}
{25823,-737134}
{-707791,533026}
{441841,-582475}
{-554366,902200}
{110783,-630379}
{-429816,34181}
{-48886,734306}
{-807222,450038}
{328313,-126891}
{-495488,599413}
{-617431,576688}
{104074,-218232}
{-400626,394028}
{437442,-811756}
{-326401,-981845}
{766827,-485166}
{-656053,-649742}
{-827474,125868}
{-986540,-135200}
{-699942,342470}
{239042,968008}
{201706,199811}
{-362823,698728}
{-132036,743288}
{-832950,-458129}
{-197681,-623827}
{805052,-793333}
{-630959,-642560}
{909300,-64983}
{-427329,-157611}
{-964949,919801}
{558731,-403573}
{-93115,-570603}
{1196,475016}
{-953457,829741}
{-922651,972915}
{-119865,461454}
{821192,-337345}
{993903,920124}
{957232,-462813}
{740897,-859642}
{264844,-548341}
{121505,-321214}
{-405879,-913104}
{850526,-591438}
{-30620,-494855}
{741427,-95654}
{775675,-267504}
{-147382,258664}
{980303,149026}
{740585,-182961}
{801368,190708}
{507620,-360608}
{747928,-81261}
{-307440,225012}
{-772383,118185}
{656661,-850490}
{-739353,257270}
{988256,144901}
{91794,-478514}
{-154753,174653}
{250082,-910536}
{-469830,-677636}
{-665062,198975}
{-209669,958687}
{567480,947459}
{211686,-382356}
{464967,-939895}
{736990,-40901}
{-888962,581593}
{123982,119502}
{-92048,-110766}
{-886442,-287738}
{840908,-528155}
{-364555,-393073}
{289879,-967742}
{966015,-569438}
{997078,-732267}
{-928760,-428603}
{207245,359524}
{645821,-547607}
{-919457,-576320}
{23270,-632033}
{-820860,377016}
{126916,-160349}
{615984,-763553}
{781383,121049}
{768523,600813}
{-164833,-938070}
{261179,923800}
{-520782,-116097}
{674105,647015}
{476566,-962014}
{-218478,674292}
{-954720,506988}
{-312912,-174584}
{774720,599033}
{664042,320348}
{597163,-44964}
{448058,-109287}
{-17841,54171}
{-315365,-754679}
{-42302,-511826}
{887967,-351458}
{-836062,698584}
{-510322,721926}
{-973877,-415752}
{-495867,383556}
{-114839,-268526}
{684690,737288}
{-321870,119205}
{-491021,-391021}
{-458153,-345685}
{-627036,-594460}
{871500,578344}
{53749,881075}
{918127,-154291}
{728305,366806}
{-696190,778511}
{475174,32791}
{777636,-420301}
{964588,561082}
{-61970,-721953}
{619825,321307}
{789628,177765}
{-404175,-86605}
{-549082,806074}
{553147,994582}
{-735842,-772453}
{466642,-573514}
{-991461,162831}
{416994,-667736}
{996736,761552}
{-427071,538274}
{231772,-37407}
{-701713,152699}
{-965371,-693481}
{-777187,-479123}
{-80960,-898431}
{644593,-260073}
{448666,560738}
{388281,-370389}
{-961860,960470}
{476784,-656624}
{-75319,-392665}
{-135597,658151}
{-32242,-270010}
{641247,-318162}
{-70207,-484149}
{-14911,-115539}
{-817833,-677341}
{-707677,-255270}
{721067,672501}
{-38223,-110220}
{887233,-265799}
{428814,-655391}
{499860,994509}
{-549576,-10040}
{704556,662025}
{-58343,-232226}
{83730,154573}
{753878,-229417}
{-163523,-206588}
{-116175,128357}
{38517,-649306}
{-751412,-474001}
{902226,423697}
{571820,258478}
{-79149,-814502}
{-714844,992637}
{57633,-507703}
{-579703,-826844}
{-795924,-724813}
{-172494,-40301}
{-853339,553789}
{638421,117707}
{262317,587596}
{494627,-892526}
{-297956,-763068}
{-73286,532878}
{-584560,935045}
{-975004,350273}
{957843,290499}
{753328,350833}
{858914,29803}
{37160,-942800}
{359556,-768273}
{814278,-302052}
{-595841,192889}
{-249440,436185}
{-484223,840545}
{134889,808693}
{-166805,-384342}
{797824,-94579}
{-70006,590221}
{-201001,801620}
{-166367,886186}
{-574671,660089}
{-49053,-851943}
{-247509,-214743}
{17630,-173777}
{-444725,-491332}
{649707,917515}
{10824,-166049}
{750643,-148497}
{374604,421205}
{346217,644598}
{452282,-45038}
{976926,-322364}
{5670,454882}
{-413747,543085}
{128529,-157261}
{-761369,241483}
{-632843,115128}
{454335,609785}
{-137566,895028}
{-910638,-54642}
{-549586,608684}
{-918919,424903}
{-379402,-445119}
{406421,-832241}
{867791,55322}
{225594,-228742}
{-356928,477652}
{859661,220872}
{560317,-891079}
{18323,45183}
{-453644,575494}
{695404,-936328}
{-873603,403819}
{693755,-980856}
{274829,-873747}
{27800,-580735}
{-961174,-104352}
{343293,-895721}
{158336,-175502}
{434446,-453933}
{-140478,444243}
{490312,440414}
{402106,936630}
{-927279,55022}
{-26176,386447}
{308909,-166406}
{790380,-357985}
{972238,569873}
{669670,465447}
{-957715,480621}
{738522,-308225}
{453114,-554252}
{41121,367259}
{741366,854276}
{-875574,-793570}
{61176,479025}
{-896059,-927827}
{-368832,-732092}
{344197,-291653}
{-440563,313600}
{-305102,-350215}
{-733024,133711}
{-453749,-493406}
{-327722,282770}
{435401,-114551}
{656042,-948586}
{923959,834550}
{604642,-883205}
{347508,-993211}
{474908,-207627}
{-572702,-480581}
{-673463,-161203}
{-492446,950096}
{-640897,-667226}
{657419,-966375}
{-168424,-690305}
{-601498,-596463}
{-328936,-523562}
{-505122,320560}
{285992,-324446}
{757518,445425}
{-210222,267}
{-132925,648201}
{816221,335780}
{-59019,-494125}
{254831,-808092}
{-58828,975536}
{128914,-641758}
{-93022,321844}
{-236831,689385}
{-288752,708104}
{-713090,-41191}
{494625,-678563}
{-590001,27907}
{-652304,993650}
{-821924,704648}
{759588,-255189}
{-385601,884675}
{-319157,-816326}
{155161,-359853}
{429831,-917742}
{-562068,-668661}
{-986091,514089}
{-334715,759958}
{-282227,609220}
{996719,379181}
{605172,903621}
{90021,447117}
{301889,-539683}
{347506,-596829}
{426151,660109}
{366653,-892167}
{-472212,-353708}
{-513780,-303305}
{965394,-434782}
{-470400,93765}
{-765257,-673245}
{-397290,-964858}
{-936490,-621306}
{-563532,989022}
{51857,23172}
{112616,721588}
{-51903,170422}
{-556769,850090}
{934635,-953288}
{830407,192363}
{-61610,588538}
{364140,697884}
{-957288,500134}
{-566033,-184912}
{933591,177237}
{656521,-849383}
{69161,-478577}
{-757814,703463}
{-521608,-481564}
{-906558,338743}
{-419002,-452248}
{97598,-639970}
{29492,-40046}
{-363034,-832666}
{-729098,887261}
{500682,824834}
{-919722,-945036}
{522843,-208623}
{641155,-482378}
{-335029,806940}
{-458055,87533}
{254914,-290282}
{268440,989422}
{-805265,828410}
{-157650,-69764}
{-575723,659336}
{976258,-992630}
{-782562,712808}
{-165054,-98703}
{757539,-922479}
{-85026,-313600}
{-244653,133776}
{-433954,-119794}
{-37426,745054}
{957843,-361970}
{-537251,18018}
{-912117,159271}
{-505706,732634}
{30647,-518022}
{-706743,-714602}
{892338,-187372}
{-650525,980447}
{707107,-867271}
{935693,-983662}
{2010,554464}
{743182,653947}
{-851830,-567629}
{860766,254768}
{153625,719866}
{411565,412517}
{-42728,881529}
{683575,863229}
{526623,748800}
{-223288,562133}
{-93214,670690}
{-448992,744082}
{404596,406767}
{682759,-453332}
{654569,740906}
{-237049,60727}
{-540326,551976}
{730772,875732}
{-762370,-814966}
{-27376,332478}
{59993,766633}
{-595527,986738}
{-73323,106737}
{368776,-592544}
{13989,-709716}
{-777128,605747}
{-168866,-787858}
{-16757,146713}
{-378079,-819502}
{651809,260699}
{-570881,72504}
{90399,-367258}
{328067,-367649}
{699419,681690}
{-949606,-583026}
{589882,-561613}
{161584,-497064}
{-224352,57025}
{-162198,253389}
{313076,-356985}
{-734620,-264836}
{-253528,820823}
{934573,169497}
{170586,529414}
{-149223,664064}
{302740,-205807}
{369117,717535}
{-116842,841836}
{836154,-803999}
{-90196,-292815}
{547169,67723}
{748921,-568425}
{-142114,308718}
{-472076,909793}
{-10720,-41885}
{-738847,-16022}
{-27390,183180}
{-963342,-660856}
{493806,746765}
{-844215,-659370}
{66177,-949684}
{1112,-897946}
{-523802,694894}
{342050,-356147}
{49437,-5526}
{-52322,-560288}
{913460,307354}
{140740,781003}
{453310,263670}
{627160,503255}
{-619945,932110}
{909065,849934}
{-864584,-8279}
{40341,981533}
{-912618,-748475}
{255609,297274}
{297161,-681842}
{241058,112281}
{383244,859996}
{-369647,-806309}
{602388,151135}
{420153,-152029}
{-421554,-904628}
{-466979,423081}
{281344,206959}
{-808518,-938903}
{882132,39569}
{545825,4507}
{-697465,-346441}
{806809,-968888}
{917473,-942525}
{593915,667090}
{-989028,-434659}
{711789,507806}
{690958,882697}
{911753,-421994}
{-561345,-245333}
{266904,633515}
{-606234,-87326}
{-460144,112405}
{146964,-246715}
{-439124,489672}
{338895,-885364}
{296571,-859864}
{75792,263068}
{837917,45572}
{-991122,681298}
{405814,418935}
{859267,448529}
{457171,946972}
{-347568,565213}
{176691,539053}
{567272,632178}
{217204,-886339}
{847648,696590}
{879839,843238}
{-818174,555996}
{-266966,108409}
{890801,295671}
{135696,-838474}
{673844,-626657}
{666901,136372}
{80630,-286508}
{466985,-218074}
{-940011,-597502}
{-832535,858509}
{-898032,309325}
{507403,255196}
{136949,-590794}
{394847,-836897}
{78626,-472945}
{290148,867769}
{20586,-474134}
{689681,613455}
{-5321,658440}
{107577,212469}
{-795488,85374}
{-48927,221309}
{601173,-191664}
{422272,-676978}
{43202,332979}
{-2252,357595}
{906213,557296}
{448169,776816}
{610027,470989}
{-339959,-823507}
{-905052,-350952}
{-111602,-807182}
{697540,924687}
{-605093,744365}
{335314,-43595}
{-108425,545638}
{719600,-414405}
{708925,519191}
{290081,-978299}
{-935072,-593487}
{-444139,369402}
{-837454,-597537}
{970927,474750}
{980042,834802}
{555514,-796200}
{524118,915413}
{-741031,-734382}
{-197690,345712}
{-364540,728061}
{865880,411760}
{966729,434656}
{-425396,201909}
{-555664,763847}
{-350497,-412479}
{-91470,286129}
{-511727,967989}
{383954,-115259}
{-540145,123638}
{932028,-490642}
{864751,856833}
{-209159,537194}
{336938,688183}
{133532,-236067}
{643152,-558526}
{-418604,-795439}
{-237803,984122}
{-514369,45753}
{685814,318033}
{-78764,-491627}
{323400,362609}
{672622,657690}
{-321231,-861379}
{-408500,-217084}
{94392,334632}
{-712968,506380}
{-838471,812253}
{-716640,851436}
{-483689,533970}
{849719,-990584}
{-926375,947785}
{545777,-18175}
{-403072,-767429}
{-770193,-33319}
{135221,-562896}
{-667951,-410399}
{-146874,344949}
{173027,-204541}
{-224492,471275}
{-354192,-928937}
{879258,-391803}
{7172,-295111}
{270694,512753}
{-790837,608784}
{-386020,971302}
{-807764,695448}
{-846668,-321023}
{-693173,-476624}
{-464823,-258878}
{293549,614389}
{930495,-539887}
{568793,-214539}
{-620902,-550859}
{-398682,497919}
{-931529,-483209}
{68900,197130}
{346758,-524219}
{-528496,-760050}
{784249,-735819}
{-967107,826354}
{-173197,53672}
{142018,854228}
{-889033,216747}
{-334267,10155}
{-906885,358332}
{191481,931370}
{-936817,365770}
{-136045,491931}
{606335,-918120}
{615693,-858899}
{628283,-981158}
{-8021,680575}
{562686,-868786}
{675787,-766895}
{-504341,-516526}
{-361788,-986627}
{591058,-234975}
{195593,229975}
{688018,341924}
{-757943,129444}
{579904,111793}
{-835383,-386793}
{-48352,-17108}
{467273,-378262}
{-426980,302079}
{-225609,-1947}
{780185,128165}
{-366370,-377255}
{-811337,-720464}
{-886237,-23440}
{-566073,863228}
{-562783,128674}
{-373226,649335}
{481307,549461}
{513652,799619}
{972234,344795}
{-665923,948788}
{728013,-523746}
{531276,-364429}
{-146961,602320}
{-923856,156021}
{-421435,185153}
{901607,333608}
{680145,-175908}
{780660,935225}
{-133921,839756}
{364442,-277754}
{697287,-68589}
{-650228,63303}
{-930092,-43749}
{-751728,224036}
{-574260,-814939}
{80137,-900591}
{246132,916255}
{944531,-158976}
{111082,-299958}
{970676,-388471}
{-130217,-250964}
{-809578,-832317}
{-430443,775755}
{-915917,761639}
{935191,328121}
{427400,558536}
{233162,-336791}
{740256,-623105}
{-675982,270917}
{904568,-387895}
{-268987,-882591}
{-358494,902451}
{359120,691904}
{-236167,-843502}
{-627433,-710167}
{-942554,-275160}
{-244338,-622593}
{167809,-2416}
{211135,177197}
{-47734,381812}
{-828718,711874}
{361154,-571214}
{-772667,-874775}
{133150,-370753}
{214510,-563393}
{-40831,856114}
{487814,-340095}
{-149957,979402}
{-351121,562059}
{-283649,-700862}
{-933152,-808535}
{-244069,999289}
{-172633,-359397}
{-683989,983932}
{-804319,-744350}
{601432,-451450}
{-933525,183327}
{183780,310489}
{-496823,-738732}
{298311,236469}
{337699,721409}
{848375,-711990}
{-66364,125468}
{-698589,657349}
{-108926,-404785}
{761864,-928137}
{834298,-36577}
{-404887,-159051}
{387412,-282773}
{-104298,-925479}
{969601,-393958}
{-627865,855801}
{-410481,-29496}
{975860,468030}
{-624501,-979764}
{777653,-808974}
{-537774,-437850}
{123508,368234}
{-414275,798297}
{331997,-297430}
{914682,951822}
{803060,-737696}
{442957,-493947}
{-374774,-422673}
{-950166,-591619}
{-260849,685281}
{240543,235764}
{-137673,352017}
{-378620,979895}
{-242188,127739}
{953550,-424253}
{480105,-277869}
{-744447,22442}
{-866340,-198920}
{191300,716422}
{4876,936827}
{890776,602175}
{152811,336607}
{907099,-471682}
{126285,335972}
{174537,394528}
{66136,-184759}
{65130,141908}
{6618,-490502}
{513955,-548857}
{341090,810125}
{683323,-153890}
{-68356,717340}
{-366775,-320769}
{-223814,727347}
{443708,-395949}
{-466489,866219}
{-979129,-165709}
{-337538,-86906}
{776140,-348968}
{249158,-124387}
{-696674,567344}
{-987684,-246430}
{200944,-400216}
{47330,166376}
{-200009,-865176}
{307918,-76907}
{711378,-447052}
{529182,-576468}
{53595,-701842}
{475502,509669}
{-109150,-862379}
{-176319,-701438}
{879339,950875}
{-555694,789814}
{-490656,-746106}
{845304,764192}
{503385,-977177}
{932805,-173831}
{915229,235434}
{-101962,-504876}
{58983,168557}
{2031,-918748}
{232234,31023}
{24426,-531935}
{298247,543696}
{32954,828504}
{-790736,-558231}
{-37808,873999}
{-555855,-748468}
{37924,569072}
{-850569,-384695}
{-432309,-921305}
{-462740,998606}
{701026,443878}
{409546,902959}
{102213,-581144}
{-856511,734454}
{-515327,-201591}
{-459119,-759389}
{-539916,658982}
{145692,498350}
{-484695,375478}
{-981335,-897093}
{-92391,778615}
{-844848,880335}
{-372091,-244568}
{-223710,-241136}
{-203148,-284781}
{557704,-232556}
{-280857,492138}
{-404969,-382738}
{385967,-483260}
{711419,627987}
{-482519,914720}
{-395010,506854}
{-574473,983997}
{611764,-730074}
{343086,-673312}
{129942,282414}
{735901,-783722}
{-166267,530828}
{-802762,392013}
{638402,832928}
{727500,-382049}
{-33475,-750384}
{-852835,161615}
{-516743,17184}
{246701,218461}
{731113,-98752}
{-231835,-250144}
{-945131,-601610}
{-899995,-530394}
{-614282,347030}
{-741472,968392}
{989673,510858}
{823480,-686341}
{-997108,-606965}
{-831357,617679}
{-458679,-449118}
{239947,-847641}
{-778788,-358343}
{-740314,-778474}
{349308,3358}
{55648,-245878}
{-511790,318698}
{228450,-638134}
{711164,601300}
{-585262,842338}
{-162110,-402808}
{45913,669409}
{26110,-86507}
{399464,653014}
{-703727,772900}
{-945088,-656304}
{-16783,125861}
{-706544,3093}
{687379,-326575}
{-142680,165512}
{705749,-250548}
{102904,-534966}
{-912273,257307}
{755898,-550610}
{171214,411725}
{163168,301909}
{-857718,-139337}
{-142967,169187}
{75367,472428}
{878796,503402}
{833758,203926}
{-192818,-399335}
{431006,-278788}
{-744377,-219}
{-727681,120990}
{962905,237862}
{-746911,772042}
{-236182,453774}
{73150,696594}
{-930736,148500}
{425487,-992915}
{-44984,-290456}
{651190,-680311}
{-701623,689366}
{-665462,111239}
{773850,527083}
{259711,112968}
{-838105,70687}
{-244256,951955}
{575235,580405}
{653857,877519}
{215887,841012}
{65289,819993}
{554262,-686139}
{607750,-522919}
{-616074,227945}
{-175707,-668070}
{-940809,14365}
{546188,-987144}
{495766,-680424}
{-335904,-918694}
{-884490,-741138}
{440938,456593}
{-376162,435841}
{901436,339810}
{-870884,992408}
{-764559,216145}
{363203,821380}
{915484,626272}
{863405,810712}
{-668465,398353}
{507340,-633495}
{456603,-288017}
{845980,781556}
{-296973,870862}
{-894270,877783}
{-469314,646725}
{389963,-674060}
{280238,621554}
{425105,714852}
{-265352,-246192}
{320292,-721869}
{-543948,314441}
{-803472,284970}
{-214777,124002}
{-426130,700166}
{907473,-12445}
{613768,251283}
{-767165,-990452}
{562222,741722}
{-342049,62886}
{-766885,-936805}
{798051,-623400}
{-895868,967547}
{-163785,-172916}
{-744288,693671}
{958674,-635908}
{-433441,627065}
{-470790,439510}
{556307,256335}
{-474120,-97036}
{240300,210327}
{-563074,-218636}
{-325942,-337312}
{114928,-324010}
{387848,-842358}
{-159525,-614813}
{-176681,588688}
{306381,-539288}
{-268805,987765}
{651358,-176238}
{155706,780415}
{-5270,-856002}
{-573999,-770256}
{-980227,486354}
{293215,-326207}
{-797764,664777}
{-133609,935447}
{-895941,799266}
{625236,-359279}
{202604,-60622}
{432138,-547126}
{734446,-87770}
{-145520,145756}
{316472,-528353}
{-500072,-272047}
{575484,484657}
{169491,386723}
{-96214,-148699}
{-278224,-459216}
{766304,-40330}
{997964,855109}
{33617,801515}
{-365759,-485200}
{663373,-178961}
{850792,204960}
{13030,-475358}
{86482,822423}
{518560,-283110}
{-85837,-867957}
{-558678,-208642}
{-261532,902679}
{-182197,-276268}
{165824,-498494}
{-871886,-507107}
{945425,848154}
{-229281,-17505}
{306480,990072}
{591932,826593}
{411054,815367}
{329411,663239}
