{898669,-975226}
{326763,-295164}
{-825151,652135}
{-274409,-282960}
{-358294,695641}
{15447,-740373}
{461026,-721181}
{31720,-681225}
{-986571,-388413}
{869347,-225601}
{-29922,527336}
{-717522,-384438}
{476314,247922}
{-148783,666666}
{-264353,-228681}
{643842,633707}
{-128057,462245}
{-742696,728900}
{-602581,113947}
{585030,914417}
{96962,590105}
{187633,-892553}
{681616,266558}
{549639,474369}
{-440884,-712100}
{142958,-474696}
{-215734,584140}
{124027,-899107}
{697895,985235}
{264481,-374512}
{36019,-790053}
{-578333,-300354}
{-238033,-721295}
{-971952,-645030}
{-340132,-25448}
{764726,-203647}
{932266,385146}
{-103667,-661342}
{956226,243844}
{752815,72274}
{-75150,890339}
{-545058,753287}
{-801538,-349348}
{703290,65881}
{260376,-350800}
{766183,-540728}
{-982035,-775465}
{365769,762696}
{678307,-488022}
{225401,627053}
{-20043,-630200}
{566394,395886}
{-184106,227811}
{277326,-191195}
{-590111,512709}
{332898,-396799}
{965437,753068}
{-163128,254775}
{393519,-943503}
{136554,-823682}
{604573,789449}
{-857032,-141258}
{465804,-921521}
{966370,846906}
{240139,159643}
{498593,104937}
{-336392,-889024}
{906327,312107}
{282698,-392797}
{637698,-105370}
{743521,-420703}
{863710,-678696}
{-386080,544115}
{-771256,-813784}
{-215991,-617594}
{415512,633217}
{586754,-874938}
{-597069,-846453}
{-525698,-568979}
{-53262,48754}
{-604512,-879514}
{241922,520415}
{-914604,-98730}
{586208,-65324}
{-794961,915913}
{-439069,-769617}
{548020,-391172}
{104769,-77624}
{-32796,603549}
{-168934,-769630}
{261971,-932152}
{637307,58138}
{-456237,-379794}
{254916,-897071}
{-6505,441217}
{-246668,-339056}
{512978,109680}
{66567,-283948}
{784670,-732215}
{-250574,891242}
{801403,-639115}
{420445,-896254}
{861426,56725}
{374811,424557}
{-338385,-88199}
{932048,288988}
{-625245,-657192}
{330054,-619628}
{337967,-743274}
{-831926,-703862}
{-976998,-838445}
{-156367,276595}
{315738,455202}
{773940,-1500}
{765392,312002}
{-725624,782402}
{227371,822003}
{-165202,789647}
{-804951,49505}
{409592,-11568}
{-727893,491615}
{210960,938015}
{-670307,108796}
{-181646,978021}
{416873,-505312}
{362885,-279772}
{923050,166152}
{-173876,-576471}
{-162989,440599}
{598199,868801}
{147129,-182935}
{-905794,-774791}
{479477,-941740}
{93560,528697}
{-69287,-867751}
{909568,700430}
{67804,-965006}
{556640,453008}
{-848401,-551043}
{833897,595359}
{-642935,-192734}
{-795608,271604}
{971778,145056}
{620575,953901}
{505013,872883}
{789710,-765422}
{-517332,-910804}
{679297,-701601}
{80259,-577226}
{-171263,-777761}
{-506684,-24384}
{-286802,815639}
{934190,853469}
{51409,880509}
{-490853,438469}
{334474,-529380}
{589902,-327599}
{955436,422704}
{-546677,-107877}
{-462371,143793}
{-649035,638959}
{-653151,787685}
{-829279,-351152}
{403221,-96985}
{-505637,-791286}
{48443,-441691}
{-179576,-947099}
{-991584,-557007}
{-606653,-341062}
{715433,440805}
{-873400,226963}
{-190989,306742}
{785531,-676198}
{830517,947594}
{185955,-652041}
{504083,818157}
{923513,-926037}
{-324964,220654}
{677298,-511984}
{808564,83412}
{953753,-465068}
{-914497,794363}
{-344352,-277990}
{692449,-514668}
{810863,-773405}
{-807545,-852691}
{-478675,-390128}
{-220398,-918333}
{270148,476920}
{833060,-803596}
{-754684,-62844}
{214730,63093}
{-18215,-161419}
{867556,347602}
{934282,-670469}
{248269,-365830}
{490700,740061}
{632531,19670}
{143740,834346}
{660027,902562}
{-770936,-541001}
{-115089,-21720}
{663332,-722551}
{-280989,-467016}
{449629,-132447}
{-269231,469373}
{-753131,289940}
{238156,128398}
{774983,684581}
{-595001,976442}
{916990,206931}
{-305871,-6666}
{-399523,-837659}
{-328229,600225}
{-647749,-13016}
{-601166,450494}
{-847813,-303219}
{878375,-219644}
{978653,511843}
{619021,-558523}
{-694622,-205797}
{-740212,-622710}
{214685,-310863}
{-814140,-710499}
{-933430,623264}
{-293378,607169}
{-787982,-593552}
{-674519,944046}
{585255,428990}
{-992863,-750425}
{-205925,-541899}
{-859643,-200516}
{-784615,-123375}
{-666688,905521}
{-886554,380172}
{-688146,-967212}
{29558,635865}
{447901,-748468}
{-3074,710890}
{-579763,692787}
{-735187,997868}
{-65205,-893543}
{-920959,-31331}
{-634931,401003}
{913244,-205408}
{460155,-51968}
{-281241,-844445}
{192764,780879}
{-871894,848324}
{-200632,407357}
{52579,-730695}
{-474230,388997}
{687065,-267116}
{-66781,128948}
{118941,246025}
{-547624,-758155}
{-842649,875115}
{385344,164871}
{758159,-162432}
{64263,138360}
{-664334,-935547}
{280059,116136}
{74887,-229205}
{-426063,-560527}
{-112337,-830492}
{273611,-972604}
{927928,782658}
{723463,262018}
{-363493,-637411}
{780559,-561052}
{671206,996456}
{296115,402979}
{29622,943133}
{747333,853503}
{-87769,667451}
{594178,-717529}
{645532,-119722}
{-663985,-800036}
{989530,950959}
{-871973,-212596}
{-105907,-723328}
{626963,-46999}
{-731490,-44464}
{162417,-283338}
{-153930,-752539}
{602333,-671605}
{867566,396005}
{13499,641133}
{801330,-491146}
{-459789,-180023}
{-771094,516946}
{-504979,-778459}
{-240342,513823}
{-120570,-953036}
{-326490,246173}
{994642,-977896}
{288764,261261}
{-44185,-458331}
{-184271,-304288}
{812560,385159}
{169242,-414076}
{-84409,314947}
{753152,787887}
{-485424,62262}
{271823,-41239}
{283307,-686786}
{-993348,-675329}
{-592320,-377308}
{-477968,88373}
{713995,-10274}
{-482939,214938}
{-82443,779549}
{-637722,-707273}
{-838858,907108}
{-903633,156611}
{-679922,-294513}
{362302,-757266}
{304705,61941}
{602700,793005}
{-591078,-76407}
{-911840,-186828}
{696239,-101401}
{-713370,-614322}
{-828931,588179}
{-810220,-304528}
{149983,939567}
{-161848,474825}
{823623,18724}
{-371911,4659}
{-336486,-705019}
{-401072,961646}
{-265174,-939734}
{-413768,-227317}
{-129230,-353433}
{417954,-81002}
{416488,-14038}
{342278,-412047}
{161756,-247119}
{473406,-311329}
{277089,-332473}
{-532323,773108}
{-763674,-989630}
{-473297,-460203}
{725858,-233682}
{529937,-783899}
{281295,-291520}
{758283,-11779}
{-890912,-726228}
{-941043,603287}
{-144374,-404842}
{219046,-62954}
{-857786,50038}
{460865,-116415}
{383454,-15359}
{-529284,695607}
{-889892,361929}
{-958169,-535649}
{-595130,-275712}
{324035,-277579}
{153802,125042}
{161554,-393826}
{-686391,723744}
{436324,154369}
{878184,-675648}
{518512,975895}
{670287,-964818}
{-108772,213141}
{570014,914240}
{98139,313574}
{-717251,-518705}
{493667,-516789}
{-744871,-726702}
{922233,-895524}
{-472702,-623839}
{-621237,-881047}
{212162,959817}
{103351,131831}
{-347707,-11174}
{-879108,-731723}
{720400,-887361}
{198019,272149}
{680224,289193}
{-769967,-11209}
{965526,329430}
{799914,407977}
{-148795,-25992}
{465614,651881}
{-253139,-865644}
{877623,-158878}
{70778,-377805}
{136810,-859874}
{915538,-689711}
{-687563,381571}
{-553837,864260}
{-202278,-242462}
{610879,425074}
{-764397,564847}
{550523,712920}
{887165,-789668}
{799095,-36653}
{132563,841514}
{-862787,-224350}
{-258912,38980}
{93417,-876792}
{-566506,729988}
{902791,804361}
{534199,-629656}
{110404,856949}
{121532,447867}
{922735,86382}
{657528,88435}
{107916,-127258}
{925366,828450}
{818653,655109}
{-263837,723144}
{-469573,-654208}
{797054,612423}
{-811290,938433}
{342666,256761}
{-29093,-162004}
{-278264,301113}
{141763,-486766}
{-277986,816842}
{827001,857164}
{-91623,-862341}
{686890,408729}
{383138,517137}
{-86508,-366690}
{706594,-980188}
{-179524,-290956}
{195362,-205068}
{97346,164915}
{50316,128880}
{-383526,285261}
{240099,178896}
{518538,209879}
{-768888,591987}
{175519,405921}
{509240,430243}
{710220,-314054}
{-140913,16241}
{-17543,-809604}
{-140899,-584249}
{-571084,-403067}
{502694,-806883}
{877997,567594}
{860793,512322}
{-111495,850048}
{-306310,813847}
{-204790,581495}
{130448,523625}
{996871,78503}
{-440245,-696276}
{135188,-742477}
{780207,85492}
{-599675,-181108}
{-320328,748337}
{136904,-907807}
{-532573,-5884}
{395122,547506}
{6771,190607}
{544651,137940}
{-706382,-253557}
{-677472,-730540}
{-948120,-78416}
{-327206,-389376}
{-454654,907722}
{998147,722142}
{736009,-665377}
{845832,642515}
{-545249,376769}
{-849236,776019}
{104684,-919379}
{-359157,810170}
{-222513,700586}
{-728617,262575}
{-853975,-263783}
{-768269,-289018}
{-320868,573237}
{291596,-485959}
{722189,346670}
{751090,413656}
{-911730,749760}
{55467,623471}
{977286,646247}
{-830551,-577571}
{119551,-840022}
{537061,-325927}
{-768316,-859095}
{866436,530006}
{905492,937010}
{810600,-425899}
{-484733,-51938}
{-7410,-985201}
{-817315,-56608}
{-188201,132123}
{-92130,-994422}
{782469,255229}
{322692,685918}
{789718,958176}
{702462,626732}
{-676621,355333}
{474154,366809}
{831475,618872}
{8649,919170}
{-174720,997578}
{-403636,-667703}
{-832311,-504803}
{672990,281643}
{-780467,-362044}
{85915,-916975}
{264783,-396493}
{704639,-101549}
{527059,895270}
{-819621,642549}
{225848,223702}
{-315885,-766947}
{-179320,869471}
{-413341,-219624}
{877791,-988557}
{450278,980287}
{-707732,426532}
{994027,-216281}
{-253430,637212}
{-982329,702666}
{570148,-945384}
{-914081,180112}
{-818124,892799}
{-777274,282738}
{-304138,-49355}
{815349,36538}
{742619,675093}
{114906,-405095}
{505394,-187042}
{-33985,729844}
{54322,639011}
{-532725,353599}
{-149517,653527}
{187089,-552143}
{882314,-173154}
{641994,200773}
{-928728,566861}
{273468,-333321}
{956345,196384}
{412579,362930}
{952937,45460}
{225020,588234}
{-861839,-623053}
{858137,169718}
{-730140,268075}
{-70281,-368397}
{-610727,552693}
{-114764,-622401}
{450579,-726226}
{820964,-819932}
{-594347,-223632}
{785309,-757846}
{166927,-556054}
{-664316,300832}
{-489232,335348}
{-287646,190195}
{181108,-450823}
{-749380,721872}
{232237,314708}
{-857353,569992}
{-135473,-779987}
{-568996,-593331}
{452842,-699222}
{441926,-515712}
{842837,143605}
{755788,-972942}
{329480,42568}
{397202,-211112}
{-775605,-332464}
{590417,958326}
{-409972,302246}
{-65462,-474931}
{-302992,537515}
{-521012,83803}
{-835105,37323}
{775931,764982}
{-758034,-451633}
{578739,910208}
{-586004,840608}
{-30412,596765}
{-489573,429183}
{681734,-861076}
{194857,-749146}
{-183833,559322}
{-167071,-808816}
{-939413,-253019}
{-449976,-695382}
{-964663,-850792}
{-463424,464819}
{-829960,-180496}
{-261292,514104}
{480767,-423990}
{-121378,-430646}
{-988827,-623206}
{-332789,437690}
{-647733,270186}
{605455,-774814}
{-97898,-978731}
{403450,-841314}
{-121757,569054}
{-535107,340925}
{-720364,-481236}
{-801217,-869105}
{725907,-78605}
{911295,-285274}
{808729,-405382}
{-793837,614895}
{-548998,195728}
{-220648,-126538}
{19282,-512664}
{45198,787948}
{-558058,-620965}
{-238470,997045}
{725742,-777877}
{-167622,-472171}
{613719,837724}
{723051,775379}
{572035,-599831}
{-706810,-425337}
{-291329,-252718}
{-989541,-613997}
{-652190,-271859}
{303143,91929}
{-930429,-751229}
{-893915,-432811}
{370148,-120182}
{975918,378823}
{-628820,834045}
{-881304,370641}
{358413,908803}
{386530,96917}
{930386,7437}
{-930252,-327248}
{-509889,-414355}
{29948,-790052}
{943219,795628}
{109135,395014}
{327267,647603}
{823048,-549256}
{148165,614732}
{-515440,897316}
{-907910,-66633}
{-141847,-115124}
{517779,909587}
{114018,131460}
{126916,-673583}
{560582,-221896}
{298030,305663}
{-297106,394297}
{-551647,179871}
{-836114,-778559}
{-242746,-536304}
{-29744,798051}
{-965326,143623}
{-731470,753154}
{-720646,879968}
{-780294,259766}
{-253693,543934}
{253132,-999197}
{47637,-852644}
{203263,-271041}
{159325,-212996}
{-817182,-438793}
{543466,-592577}
{-630024,-692699}
{-810480,10522}
{596125,77989}
{545219,276641}
{618325,-954070}
{-480845,186943}
{651715,-354352}
{-981496,-74437}
{317771,13734}
{-40768,710362}
{552475,-836153}
{237483,-883174}
{178975,151957}
{4308,-994846}
{-1635,406701}
{-333125,113148}
{-766775,-297646}
{-669639,-999934}
{796359,838306}
{467378,-408148}
{-558722,-343172}
{-936005,774552}
{-724213,439269}
{-662392,745234}
{-716298,-273707}
{569387,126548}
{-628225,-918086}
{204832,778955}
{-404838,-363583}
{497142,796981}
{837888,315691}
{-825665,966444}
{622304,-446398}
{550789,75934}
{56299,-830114}
{320252,-543184}
{768193,-584431}
{563402,523688}
{654659,-420067}
{-937303,540785}
{-663659,269795}
{-78627,-430459}
{-858248,396057}
{906640,940589}
{-364508,458666}
{-943430,847698}
{858731,-115410}
{172773,-874138}
{-680376,-569378}
{8160,412429}
{-815907,563407}
{-266226,397378}
{66012,595642}
{875396,-163028}
{229602,530159}
{971632,-757306}
{-66728,411009}
{363518,978296}
{150423,-420470}
{82695,-602882}
{710890,-713648}
{160362,-838911}
{673613,-310839}
{-291864,-815750}
{913328,470480}
{-87195,493269}
{-508976,209765}
{-768586,-777377}
{529670,-102759}
{-886199,116994}
{829238,-723554}
{-14477,516693}
{284561,-241648}
{-472946,646373}
{-685656,129090}
{187284,-970716}
{915991,443984}
{533644,-362000}
{-25810,-2483}
{-143356,5090}
{-61847,-355171}
{18654,-553714}
{376181,-195550}
{-107770,798918}
{276739,-825951}
{359377,-691765}
{829003,462473}
{-250422,-437275}
{-232801,884062}
{-312489,-992765}
{157577,770634}
{391578,-807609}
{849451,-997201}
{377007,112514}
{420211,-696869}
{-42550,19901}
{963589,563806}
{-378736,-1746}
{263383,320160}
{860431,-841778}
{-798326,-955709}
{46441,899843}
{161709,655785}
{-767853,516610}
{616647,44518}
{155484,-531695}
{-337144,592328}
{498123,-944456}
{-273083,-990282}
{-486885,823176}
{5333,-371354}
{-191644,-23126}
{486879,-322172}
{632409,-98229}
{-742721,-204126}
{643161,-574292}
{567244,-272767}
{-973196,-739723}
